日期,市,市(县),站名,时间,水位,警戒水位,水势
2023-04-27,梅州市,平远县,河头,2023-04-2722时,210.54,,平
2023-04-27,梅州市,蕉岭县,三坑,2023-04-2722时,93.71,,平
2023-04-27,梅州市,平远县,东石,2023-04-2722时,141.82,,平
2023-04-27,梅州市,梅　县,隆文,2023-04-2722时,156.27,,涨
2023-04-27,梅州市,平远县,平远,2023-04-2722时,147.34,,涨
2023-04-27,梅州市,梅　县,宝坑,2023-04-2722时,2.32,,涨
2023-04-27,梅州市,梅　县,鸡卵滩,2023-04-2722时,65.49,,涨
2023-04-27,梅州市,大埔县,溪口,2023-04-2722时,7.52,11.00,落
2023-04-27,梅州市,大埔县,永定,2023-04-2722时,176.64,,平
2023-04-27,梅州市,大埔县,恋墩,2023-04-2722时,75.58,,平
2023-04-27,梅州市,大埔县,百侯,2023-04-2722时,9.34,13.00,落
2023-04-27,梅州市,丰顺县,棠荆,2023-04-2722时,2.36,,落
2023-04-27,梅州市,五华县,洞口,2023-04-2722时,152.41,,涨
2023-04-27,梅州市,五华县,尖山,2023-04-2722时,6.12,13.50,平
2023-04-27,梅州市,兴宁市,水口(二),2023-04-2722时,75.71,82.50,涨
2023-04-27,梅州市,梅州市梅江区,梅县(四),2023-04-2722时,74.34,76.00,涨
2023-04-27,梅州市,梅　县,横山(二),2023-04-2722时,44.84,52.00,平
2023-04-27,梅州市,大埔县,三河坝(三),2023-04-2722时,37.65,42.00,落
2023-04-27,梅州市,丰顺县,留隍,2023-04-2722时,13.69,22.00,平
2023-04-27,梅州市,梅　县,雁洋镇测站,2023-04-2714时,0.00,,平
2023-04-27,梅州市,五华县,安流里江,2023-04-2720时,112.37,,平
2023-04-27,梅州市,五华县,龙村大桥,2023-04-2717时,139.37,,平
2023-04-27,梅州市,蕉岭县,三圳电站,2023-04-2717时,85.92,,落
2023-04-27,梅州市,五华县,新圩桥,2023-04-2721时,253.60,,平
2023-04-27,梅州市,大埔县,党溪村,2023-04-2721时,100.19,,落
2023-04-27,梅州市,兴宁市,瑶兴,2023-04-2722时,291.50,,落
2023-04-27,汕尾市,陆河县,下社,2023-04-2722时,73.47,,平
2023-04-27,汕尾市,陆河县,陆河,2023-04-2722时,46.33,,平
2023-04-27,汕尾市,陆丰市,蕉坑(二),2023-04-2722时,3.12,8.80,落
2023-04-27,汕尾市,陆河县,参城,2023-04-2722时,24.53,,平
2023-04-27,汕尾市,海丰县,古流,2023-04-2722时,0.11,,平
2023-04-27,汕尾市,陆丰市,潭西,2023-04-2722时,0.05,,平
2023-04-27,汕尾市,海丰县,公平水库(坝下),2023-04-2722时,0.26,,平
2023-04-27,汕尾市,海丰县,赤岸桥,2023-04-2722时,0.23,,平
2023-04-27,汕尾市,海丰县,新寨,2023-04-2722时,-0.49,,平
2023-04-27,汕尾市,海丰县,赤石大桥,2023-04-2722时,-0.15,,落
2023-04-27,汕尾市,海丰县,海城镇测站,2023-04-2722时,0.00,,平
2023-04-27,汕尾市,陆河县,黄金坑,2023-04-2722时,48.76,,平
2023-04-27,汕尾市,陆丰市,博美,2023-04-2722时,2.05,,平
2023-04-27,汕尾市,陆丰市,桥冲,2023-04-2722时,-0.11,,落
2023-04-27,汕尾市,海丰县,东溪水闸,2023-04-2722时,0.07,,落
2023-04-27,汕尾市,陆丰市,屯埔,2023-04-2722时,12.29,,平
2023-04-27,汕尾市,海丰县,双圳桥,2023-04-2722时,24.79,,平
2023-04-27,汕尾市,海丰县,黎头尖水闸,2023-04-2722时,-0.11,,平
2023-04-27,汕尾市,海丰县,湖埔截洪尾,2023-04-2722时,0.52,,平
2023-04-27,河源市,紫金县,蓝塘站（凤凰电站）,2023-04-2722时,55.00,,平
2023-04-27,河源市,紫金县,九和河道,2023-04-2722时,74.15,,平
2023-04-27,河源市,河源市源城区,中田河道,2023-04-2722时,30.67,,平
2023-04-27,河源市,和平县,洪浰河堤,2023-04-2722时,291.78,,平
2023-04-27,河源市,连平县,合水桥河道,2023-04-2722时,49.34,,平
2023-04-27,河源市,河源市源城区,埔前河道,2023-04-2722时,40.05,,平
2023-04-27,河源市,河源市源城区,新丰江橡胶坝,2023-04-2722时,35.51,,落
2023-04-27,河源市,龙川县,铁场,2023-04-2722时,133.91,,平
2023-04-27,河源市,和平县,下车,2023-04-2722时,201.71,,平
2023-04-27,河源市,和平县,新源,2023-04-2722时,77.40,,涨
2023-04-27,河源市,和平县,长塘,2023-04-2722时,184.34,,涨
2023-04-27,河源市,和平县,星丰(二),2023-04-2722时,132.24,,平
2023-04-27,河源市,连平县,东河,2023-04-2722时,222.99,,涨
2023-04-27,河源市,连平县,连平(二),2023-04-2722时,240.93,,平
2023-04-27,河源市,连平县,上坪（中小河流）,2023-04-2722时,294.64,,落
2023-04-27,河源市,连平县,大埠,2023-04-2722时,228.52,,落
2023-04-27,河源市,东源县,林石桥,2023-04-2722时,168.12,,平
2023-04-27,河源市,东源县,船塘（中小河流）,2023-04-2722时,130.51,,涨
2023-04-27,河源市,东源县,顺天,2023-04-2722时,111.72,,落
2023-04-27,河源市,连平县,大湖（中小河流）,2023-04-2722时,123.63,,落
2023-04-27,河源市,连平县,九连,2023-04-2722时,289.12,,涨
2023-04-27,河源市,东源县,黄村,2023-04-2722时,139.10,,落
2023-04-27,河源市,连平县,忠信,2023-04-2722时,135.33,,落
2023-04-27,河源市,东源县,康禾,2023-04-2722时,124.16,,涨
2023-04-27,河源市,东源县,高楼,2023-04-2722时,50.90,,平
2023-04-27,河源市,紫金县,柏埔,2023-04-2722时,58.39,,平
2023-04-27,河源市,紫金县,蓝塘(二),2023-04-2722时,48.50,,平
2023-04-27,河源市,龙川县,龙川,2023-04-2722时,67.16,68.50,涨
2023-04-27,河源市,东源县,黄田(三),2023-04-2722时,48.20,53.00,落
2023-04-27,河源市,河源市源城区,河源,2023-04-2722时,33.70,37.50,落
2023-04-27,河源市,东源县,骆湖站,2023-04-2721时,129.54,,平
2023-04-27,河源市,和平县,老园,2023-04-2708时,142.90,,涨
2023-04-27,阳江市,阳春市,陂湖,2023-04-2715时,13.50,,涨
2023-04-27,阳江市,阳春市,春湾,2023-04-2722时,25.87,,落
2023-04-27,阳江市,阳春市,阳春,2023-04-2722时,12.73,13.40,平
2023-04-27,阳江市,阳江市江城区,双捷,2023-04-2722时,0.54,6.80,落
2023-04-27,阳江市,阳江市江城区,双捷(西支渠),2023-04-2722时,4.65,,平
2023-04-27,阳江市,阳春市,永宁,2023-04-2722时,172.56,,落
2023-04-27,阳江市,阳春市,陂面(三),2023-04-2722时,28.35,31.10,平
2023-04-27,阳江市,阳春市,陂面(渠道二),2023-04-2722时,38.26,,平
2023-04-27,阳江市,阳春市,三甲,2023-04-2722时,26.90,,平
2023-04-27,阳江市,阳春市,荆山,2023-04-2722时,17.12,21.10,落
2023-04-27,阳江市,阳东县,合山,2023-04-2722时,0.72,,平
2023-04-27,阳江市,阳西县,织篢,2023-04-2722时,-0.36,,落
2023-04-27,阳江市,阳西县,石骨水库(北干渠),2023-04-2722时,61.39,,落
2023-04-27,阳江市,阳江市江城区,阳江河堤,2023-04-2722时,0.08,,落
2023-04-27,阳江市,阳东县,塘角,2023-04-2722时,0.13,,落
2023-04-27,阳江市,阳西县,马山岭,2023-04-2722时,1.92,,平
2023-04-27,阳江市,阳东县,清水港,2023-04-2722时,-1.24,,落
2023-04-27,阳江市,阳西县,塘口引水陂,2023-04-2722时,11.36,,落
2023-04-27,阳江市,阳西县,白石,2023-04-2722时,-0.34,,落
2023-04-27,阳江市,阳东县,那梢,2023-04-2722时,7.99,,平
2023-04-27,阳江市,阳春市,河口,2023-04-2722时,6.57,,落
2023-04-27,阳江市,阳春市,黄石河道站,2023-04-2722时,57.73,,平
2023-04-27,清远市,清新县,石坎,2023-04-2722时,91.82,,平
2023-04-27,清远市,佛冈县,占果水位站,2023-04-2722时,0.49,,涨
2023-04-27,清远市,清新县,沙河圩河道,2023-04-2722时,38.09,,平
2023-04-27,清远市,清新县,沙河,2023-04-2722时,38.57,,平
2023-04-27,清远市,清新县,龙颈,2023-04-2722时,26.31,,平
2023-04-27,清远市,英德市,水边河金造村河段,2023-04-2722时,79.02,,平
2023-04-27,清远市,连州市,三江河黄村桥河段,2023-04-2722时,92.93,,平
2023-04-27,清远市,清新县,浸潭,2023-04-2722时,53.93,,平
2023-04-27,清远市,清远市清城区,飞来峡横石,2023-04-2722时,23.87,,涨
2023-04-27,清远市,英德市,连江口镇测站,2023-04-2714时,0.00,,平
2023-04-27,清远市,连州市,石角,2023-04-2721时,108.01,,平
2023-04-27,清远市,英德市,连江口镇沿江路,2023-04-2721时,23.94,,平
2023-04-27,清远市,清远市清城区,石角水文站,2023-04-2721时,1.30,,落
2023-04-27,清远市,英德市,飞来峡水边小舍,2023-04-2721时,23.73,,平
2023-04-27,清远市,英德市,沙口,2023-04-2722时,36.21,,涨
2023-04-27,清远市,英德市,白石窑(坝下),2023-04-2722时,24.95,,落
2023-04-27,清远市,英德市,英德(五),2023-04-2722时,23.87,26.00,涨
2023-04-27,清远市,英德市,连江口(排涝站),2023-04-2722时,23.75,,涨
2023-04-27,清远市,清新县,飞来峡,2023-04-2722时,10.90,,平
2023-04-27,清远市,清远市清城区,清远(三),2023-04-2722时,10.40,12.00,平
2023-04-27,清远市,清远市清城区,石角,2023-04-2722时,1.34,11.00,落
2023-04-27,清远市,英德市,红桥(中心坝)),2023-04-2722时,80.86,,涨
2023-04-27,清远市,英德市,长湖水库(坝下二),2023-04-2722时,24.71,,平
2023-04-27,清远市,英德市,大湾,2023-04-2722时,39.80,,平
2023-04-27,清远市,英德市,横石水,2023-04-2722时,91.73,,平
2023-04-27,清远市,英德市,空子,2023-04-2722时,138.61,,落
2023-04-27,清远市,英德市,太平(英德),2023-04-2722时,81.67,,平
2023-04-27,清远市,佛冈县,井冈,2023-04-2722时,89.63,,落
2023-04-27,清远市,连州市,凤凰山,2023-04-2722时,92.50,,平
2023-04-27,清远市,连州市,连县(三),2023-04-2722时,86.78,91.00,落
2023-04-27,清远市,连州市,连县(南门桥),2023-04-2722时,87.28,,落
2023-04-27,清远市,阳山县,阳山(一),2023-04-2722时,58.25,62.00,落
2023-04-27,清远市,阳山县,青莲(三),2023-04-2722时,50.02,,涨
2023-04-27,清远市,英德市,架桥石,2023-04-2722时,32.57,,落
2023-04-27,清远市,英德市,浛洸,2023-04-2722时,29.39,,落
2023-04-27,清远市,英德市,高道(西牛),2023-04-2722时,28.67,,落
2023-04-27,清远市,英德市,高道(昂坝),2023-04-2722时,24.93,,落
2023-04-27,清远市,英德市,高道,2023-04-2722时,23.81,,涨
2023-04-27,清远市,连州市,步津,2023-04-2722时,122.22,,平
2023-04-27,清远市,连州市,保安,2023-04-2722时,114.94,,平
2023-04-27,清远市,连州市,沙州寨,2023-04-2722时,92.15,,平
2023-04-27,清远市,连南瑶族自治县,寨岗,2023-04-2722时,112.31,,落
2023-04-27,清远市,阳山县,黄麖塘(二),2023-04-2722时,85.71,,落
2023-04-27,清远市,阳山县,龙头岗,2023-04-2722时,93.83,,落
2023-04-27,清远市,阳山县,七拱,2023-04-2722时,78.98,,落
2023-04-27,清远市,阳山县,鱼良头,2023-04-2722时,50.67,,落
2023-04-27,清远市,阳山县,黄坌,2023-04-2722时,81.27,,平
2023-04-27,清远市,清新县,马屋(二),2023-04-2722时,47.96,,平
2023-04-27,清远市,清新县,高塱(二),2023-04-2722时,57.02,,平
2023-04-27,清远市,佛冈县,大庙峡,2023-04-2722时,44.81,,涨
2023-04-27,清远市,佛冈县,龙山,2023-04-2722时,10.90,,落
2023-04-27,清远市,清新县,江口圩,2023-04-2722时,10.63,,落
2023-04-27,清远市,清新县,江口汛,2023-04-2722时,11.08,,落
2023-04-27,清远市,清新县,珠坑,2023-04-2722时,18.57,,涨
2023-04-27,清远市,清新县,迳口,2023-04-2722时,18.64,,涨
2023-04-27,清远市,清远市清城区,源潭,2023-04-2722时,9.45,,平
2023-04-27,清远市,清新县,长怖,2023-04-2722时,9.82,,平
2023-04-27,清远市,清远市清城区,龙沥,2023-04-2722时,9.22,,平
2023-04-27,东莞市,东莞市,石龙(樊屋),2023-04-2722时,0.63,,落
2023-04-27,东莞市,东莞市,石龙(二),2023-04-2722时,0.41,4.00,落
2023-04-27,东莞市,东莞市,桥东大桥旧桥,2023-04-2722时,3.83,,落
2023-04-27,中山市,中山市,灯笼山,2023-04-2722时,-0.43,1.50,落
2023-04-27,中山市,中山市,莺哥咀,2023-04-2722时,0.41,4.00,落
2023-04-27,潮州市,潮安县,新沟,2023-04-2722时,10.57,,涨
2023-04-27,潮州市,潮州市湘桥区,甘露桥,2023-04-2722时,12.77,,平
2023-04-27,潮州市,饶平县,汤溪水库(坝下二),2023-04-2722时,16.81,,落
2023-04-27,潮州市,饶平县,黄冈,2023-04-2722时,1.86,,平
2023-04-27,潮州市,潮州市湘桥区,潮安,2023-04-2722时,12.97,13.50,平
2023-04-27,潮州市,潮安县,急水,2023-04-2722时,4.48,,平
2023-04-27,潮州市,潮安县,凤美,2023-04-2722时,7.90,,平
2023-04-27,潮州市,潮州市湘桥区,北关引韩,2023-04-2722时,7.46,,平
2023-04-27,潮州市,潮州市湘桥区,田头何,2023-04-2722时,4.48,,落
2023-04-27,潮州市,潮安县,金石仙二大桥,2023-04-2722时,0.38,,平
2023-04-27,潮州市,饶平县,新圩省道桥头,2023-04-2722时,13.44,,平
2023-04-27,潮州市,饶平县,饶洋水西村,2023-04-2722时,72.12,,平
2023-04-27,潮州市,潮安县,古巷三利溪站,2023-04-2721时,1.18,,平
2023-04-27,潮州市,潮安县,峙溪（公路桥头）,2023-04-2721时,10.32,,平
2023-04-27,揭阳市,普宁市,白沙溪,2023-04-2708时,21.07,,落
2023-04-27,揭阳市,揭西县,大溪拦河闸,2023-04-2722时,23.90,,落
2023-04-27,揭阳市,揭西县,川天王电站,2023-04-2722时,14.49,,落
2023-04-27,揭阳市,揭西县,凤江水利所,2023-04-2722时,3.10,,平
2023-04-27,揭阳市,揭东县,北河桥闸,2023-04-2722时,2.80,,平
2023-04-27,揭阳市,惠来县,月湖,2023-04-2722时,-0.06,,平
2023-04-27,揭阳市,揭西县,富口,2023-04-2722时,-2.20,4.22,落
2023-04-27,揭阳市,揭西县,河婆,2023-04-2722时,30.87,54.04,落
2023-04-27,揭阳市,揭西县,东桥园,2023-04-2722时,2.85,7.00,涨
2023-04-27,揭阳市,揭西县,新四,2023-04-2722时,43.41,,平
2023-04-27,揭阳市,揭西县,龙颈下水库(坝下),2023-04-2722时,14.54,,落
2023-04-27,揭阳市,揭西县,员墩,2023-04-2722时,8.08,,平
2023-04-27,揭阳市,揭西县,塔头,2023-04-2722时,7.69,,平
2023-04-27,揭阳市,揭阳市榕城区,揭阳北(二),2023-04-2722时,0.17,,落
2023-04-27,揭阳市,揭东县,赤坎,2023-04-2722时,3.22,8.40,平
2023-04-27,揭阳市,揭阳市榕城区,方坑,2023-04-2722时,0.16,,平
2023-04-27,揭阳市,普宁市,占陇水闸,2023-04-2722时,0.59,,落
2023-04-27,揭阳市,惠来县,新圩,2023-04-2722时,-0.56,,落
2023-04-27,揭阳市,普宁市,红饶,2023-04-2722时,29.40,,落
2023-04-27,揭阳市,惠来县,磁窑,2023-04-2722时,17.71,26.00,涨
2023-04-27,揭阳市,惠来县,总埔洋,2023-04-2722时,1.41,,平
2023-04-27,云浮市,云浮市云城区,城头水闸,2023-04-2722时,0.00,,平
2023-04-27,云浮市,云浮市云城区,腰古堤丁坝,2023-04-2722时,6.67,,平
2023-04-27,云浮市,云浮市云城区,小河堤明善小学,2023-04-2722时,0.28,,落
2023-04-27,云浮市,云浮市云城区,小河堤河村水闸,2023-04-2722时,2.85,,平
2023-04-27,云浮市,新兴县,船岗,2023-04-2722时,38.51,,平
2023-04-27,云浮市,新兴县,共成河,2023-04-2722时,33.94,,平
2023-04-27,云浮市,云浮市云城区,安塘,2023-04-2721时,37.81,,平
2023-04-27,云浮市,云安县,六都大堤,2023-04-2722时,2.83,,平
2023-04-27,云浮市,郁南县,都城,2023-04-2722时,3.71,17.00,平
2023-04-27,云浮市,罗定市,加益,2023-04-2722时,202.06,,落
2023-04-27,云浮市,郁南县,枉九,2023-04-2722时,92.51,,平
2023-04-27,云浮市,郁南县,建城,2023-04-2722时,12.42,,涨
2023-04-27,云浮市,云浮市云城区,仙菊,2023-04-2722时,27.62,,平
2023-04-27,云浮市,罗定市,太平,2023-04-2722时,91.44,,平
2023-04-27,云浮市,罗定市,罗定古榄,2023-04-2722时,3.62,,涨
2023-04-27,云浮市,郁南县,官良,2023-04-2722时,25.01,31.00,涨
2023-04-27,云浮市,郁南县,连滩,2023-04-2722时,14.43,,平
2023-04-27,云浮市,罗定市,船步,2023-04-2722时,55.04,,涨
2023-04-27,云浮市,罗定市,新塘,2023-04-2722时,34.85,,涨
2023-04-27,云浮市,罗定市,罗镜,2023-04-2722时,113.44,,平
2023-04-27,云浮市,罗定市,黎少,2023-04-2722时,51.57,,落
2023-04-27,云浮市,罗定市,河岔,2023-04-2722时,62.07,,落
2023-04-27,云浮市,郁南县,清二,2023-04-2722时,41.20,,平
2023-04-27,云浮市,郁南县,宋桂,2023-04-2722时,27.11,,平
2023-04-27,云浮市,郁南县,深步,2023-04-2722时,25.49,,平
2023-04-27,云浮市,新兴县,簕竹,2023-04-2722时,29.91,,平
2023-04-27,云浮市,新兴县,车岗,2023-04-2722时,10.36,,平
2023-04-27,云浮市,云浮市云城区,腰古,2023-04-2722时,6.73,16.00,落
2023-04-27,云浮市,新兴县,东成,2023-04-2722时,26.64,,落
2023-04-27,云浮市,云浮市云城区,小河口,2023-04-2722时,14.69,,落
2023-04-28,广州市,增城市,麒麟咀(二),2023-04-2822时,5.75,8.50,落
2023-04-28,广州市,从化市,太平场镇,2023-04-2822时,10.44,17.00,落
2023-04-28,广州市,广州市花都区,清布,2023-04-2822时,2.97,,平
2023-04-28,广州市,广州市白云区,三元里,2023-04-2822时,0.03,,平
2023-04-28,广州市,广州市荔湾区,华贵路,2023-04-2822时,0.18,,平
2023-04-28,广州市,广州市荔湾区,中山八路,2023-04-2822时,0.00,,平
2023-04-28,广州市,广州市荔湾区,恩洲南横,2023-04-2822时,0.00,,平
2023-04-28,广州市,广州市天河区,天河客运站,2023-04-2822时,0.03,,平
2023-04-28,广州市,广州市花都区,莲溪,2023-04-2822时,1.48,,平
2023-04-28,广州市,增城市,何大塘电站,2023-04-2822时,27.34,,平
2023-04-28,韶关市,翁源县,芙蓉,2023-04-2822时,153.48,,落
2023-04-28,韶关市,乳源瑶族自治县,长溪村委,2023-04-2822时,369.17,,平
2023-04-28,韶关市,南雄市,黎口河道,2023-04-2822时,121.66,,平
2023-04-28,韶关市,新丰县,梅坑镇水位站,2023-04-2822时,186.12,,平
2023-04-28,韶关市,新丰县,遥田镇水位站,2023-04-2822时,142.10,,平
2023-04-28,韶关市,新丰县,黄礤镇水位站,2023-04-2822时,410.08,,平
2023-04-28,韶关市,新丰县,马头镇水位站,2023-04-2822时,131.47,,平
2023-04-28,韶关市,南雄市,凌江河,2023-04-2822时,264.22,,平
2023-04-28,韶关市,乳源瑶族自治县,深洞村委,2023-04-2817时,0.27,,平
2023-04-28,韶关市,乐昌市,和村,2023-04-2822时,87.16,,涨
2023-04-28,韶关市,乳源瑶族自治县,钓鱼台,2023-04-2822时,75.98,,落
2023-04-28,韶关市,韶关市武江区,重阳,2023-04-2822时,62.50,,平
2023-04-28,韶关市,乳源瑶族自治县,侯公渡,2023-04-2822时,72.90,,落
2023-04-28,韶关市,韶关市武江区,龙归,2023-04-2822时,48.68,,落
2023-04-28,韶关市,韶关市武江区,多田,2023-04-2822时,96.01,,平
2023-04-28,韶关市,曲江区,马坝,2023-04-2822时,56.83,,平
2023-04-28,韶关市,曲江区,樟市,2023-04-2822时,48.92,,落
2023-04-28,韶关市,翁源县,滃江,2023-04-2822时,94.28,,落
2023-04-28,韶关市,乐昌市,三溪,2023-04-2822时,177.60,,平
2023-04-28,韶关市,新丰县,新丰,2023-04-2822时,158.09,,涨
2023-04-28,韶关市,新丰县,岳城,2023-04-2822时,144.50,,涨
2023-04-28,韶关市,南雄市,南雄(一),2023-04-2822时,118.72,,涨
2023-04-28,韶关市,始兴县,小古菉,2023-04-2822时,103.55,,落
2023-04-28,韶关市,始兴县,江口(坝下),2023-04-2822时,83.31,,平
2023-04-28,韶关市,仁化县,乱石滩(大桥),2023-04-2822时,65.24,,涨
2023-04-28,韶关市,仁化县,湾头坝下,2023-04-2822时,53.52,,涨
2023-04-28,韶关市,韶关市浈江区,新韶,2023-04-2822时,52.53,,落
2023-04-28,韶关市,韶关市武江区,东河桥,2023-04-2822时,52.50,,落
2023-04-28,韶关市,韶关市武江区,韶关(二),2023-04-2822时,52.40,53.00,落
2023-04-28,韶关市,曲江区,乌石,2023-04-2822时,36.60,,涨
2023-04-28,韶关市,南雄市,长市,2023-04-2822时,134.81,,涨
2023-04-28,韶关市,南雄市,外溪,2023-04-2822时,184.65,,涨
2023-04-28,韶关市,南雄市,苍石,2023-04-2822时,131.11,,平
2023-04-28,韶关市,始兴县,澄江,2023-04-2822时,264.75,,平
2023-04-28,韶关市,始兴县,司前,2023-04-2822时,212.36,,落
2023-04-28,韶关市,始兴县,禾花塘,2023-04-2822时,130.41,,涨
2023-04-28,韶关市,始兴县,结龙湾,2023-04-2822时,134.49,,平
2023-04-28,韶关市,始兴县,沈所,2023-04-2822时,99.08,,平
2023-04-28,韶关市,始兴县,始兴,2023-04-2822时,100.06,,涨
2023-04-28,韶关市,仁化县,大坝,2023-04-2822时,76.92,,落
2023-04-28,韶关市,仁化县,仁化(三),2023-04-2822时,89.01,,平
2023-04-28,韶关市,仁化县,瑶山(坝上),2023-04-2822时,74.61,,落
2023-04-28,韶关市,仁化县,瑶山(坝下),2023-04-2822时,68.26,,落
2023-04-28,韶关市,仁化县,瑶山,2023-04-2822时,68.25,,落
2023-04-28,韶关市,仁化县,东光,2023-04-2822时,136.77,,平
2023-04-28,韶关市,仁化县,蓝屋,2023-04-2822时,192.31,,涨
